file,measure,pitch,fingering,part
Fur_Elise_fingered,21,E4,,P1
Fur_Elise_fingered,21,A4,,P1
Fur_Elise_fingered,21,A2,,P1
Fur_Elise_fingered,21,E3,,P1
Fur_Elise_fingered,21,A3,,P1
Fur_Elise_fingered,22,B4,,P1
Fur_Elise_fingered,22,E4,,P1
Fur_Elise_fingered,22,C5,,P1
Fur_Elise_fingered,22,B4,,P1
Fur_Elise_fingered,22,E2,,P1
Fur_Elise_fingered,22,E3,,P1
Fur_Elise_fingered,22,G#3,,P1
Fur_Elise_fingered,23,A4,,P1
Fur_Elise_fingered,23,B4,,P1
Fur_Elise_fingered,23,C5,,P1
Fur_Elise_fingered,23,D5,,P1
Fur_Elise_fingered,23,A2,,P1
Fur_Elise_fingered,23,E3,,P1
Fur_Elise_fingered,23,A3,,P1
Fur_Elise_fingered,24,A4,,P1
Fur_Elise_fingered,24,E4,1,P1
Fur_Elise_fingered,24,C5,5,P1
Fur_Elise_fingered,24,F4,1,P1
Fur_Elise_fingered,24,C5,5,P1
Fur_Elise_fingered,24,E4,1,P1
Fur_Elise_fingered,24,G4,2,P1
Fur_Elise_fingered,24,C5,5,P1
Fur_Elise_fingered,24,A2,,P1
Fur_Elise_fingered,24,E3,,P1
Fur_Elise_fingered,24,A3,,P1
Fur_Elise_fingered,24,Bb3,,P1
Fur_Elise_fingered,24,C4,,P1
Fur_Elise_fingered,24,A3,,P1
Fur_Elise_fingered,24,C4,,P1
Fur_Elise_fingered,24,G3,,P1
Fur_Elise_fingered,24,Bb3,,P1
Fur_Elise_fingered,24,C4,,P1
Fur_Elise_fingered,25,F4,,P1
Fur_Elise_fingered,25,A4,,P1
Fur_Elise_fingered,25,C5,4,P1
Fur_Elise_fingered,25,F5,4,P1
Fur_Elise_fingered,25,E5,3,P1
Fur_Elise_fingered,25,F3,,P1
Fur_Elise_fingered,25,A3,,P1
Fur_Elise_fingered,25,C4,,P1
Fur_Elise_fingered,25,A3,,P1
Fur_Elise_fingered,25,C4,,P1
Fur_Elise_fingered,25,A3,,P1
Fur_Elise_fingered,26,E5,2,P1
Fur_Elise_fingered,26,D5,,P1
Fur_Elise_fingered,26,Bb5,4,P1
Fur_Elise_fingered,26,A5,3,P1
Fur_Elise_fingered,26,F3,,P1
Fur_Elise_fingered,26,Bb3,,P1
Fur_Elise_fingered,26,D4,,P1
Fur_Elise_fingered,26,Bb3,,P1
Fur_Elise_fingered,26,D4,,P1
Fur_Elise_fingered,26,Bb3,,P1
Fur_Elise_fingered,27,A5,2,P1
Fur_Elise_fingered,27,G5,1,P1
Fur_Elise_fingered,27,F5,4,P1
Fur_Elise_fingered,27,E5,,P1
Fur_Elise_fingered,27,D5,,P1
Fur_Elise_fingered,27,C5,1,P1
Fur_Elise_fingered,27,F3,,P1
Fur_Elise_fingered,27,E4,,P1
Fur_Elise_fingered,27,F3,,P1
Fur_Elise_fingered,27,G3,,P1
Fur_Elise_fingered,27,Bb3,,P1
Fur_Elise_fingered,27,E4,,P1
Fur_Elise_fingered,27,F3,,P1
Fur_Elise_fingered,27,G3,,P1
Fur_Elise_fingered,27,Bb3,,P1
Fur_Elise_fingered,27,E4,,P1
Fur_Elise_fingered,28,Bb4,3,P1
Fur_Elise_fingered,28,A4,,P1
Fur_Elise_fingered,28,Bb4,3,P1
Fur_Elise_fingered,28,A4,,P1
Fur_Elise_fingered,28,G4,,P1
Fur_Elise_fingered,28,A4,,P1
Fur_Elise_fingered,28,Bb4,,P1
Fur_Elise_fingered,28,F3,,P1
Fur_Elise_fingered,28,A3,,P1
Fur_Elise_fingered,28,C4,,P1
Fur_Elise_fingered,28,A3,,P1
Fur_Elise_fingered,28,C4,,P1
Fur_Elise_fingered,28,A3,,P1
Fur_Elise_fingered,29,C5,4,P1
Fur_Elise_fingered,29,D5,2,P1
Fur_Elise_fingered,29,D#5,,P1
Fur_Elise_fingered,29,F3,,P1
Fur_Elise_fingered,29,A3,,P1
Fur_Elise_fingered,29,C4,,P1
Fur_Elise_fingered,29,A3,,P1
Fur_Elise_fingered,29,C4,,P1
Fur_Elise_fingered,29,A3,,P1
Fur_Elise_fingered,30,E5,,P1
Fur_Elise_fingered,30,E5,4,P1
Fur_Elise_fingered,30,F5,,P1
Fur_Elise_fingered,30,A4,,P1
Fur_Elise_fingered,30,E3,,P1
Fur_Elise_fingered,30,A3,,P1
Fur_Elise_fingered,30,C4,,P1
Fur_Elise_fingered,30,A3,,P1
Fur_Elise_fingered,30,D4,,P1
Fur_Elise_fingered,30,A3,,P1
Fur_Elise_fingered,31,C5,3,P1
Fur_Elise_fingered,31,D5,,P1
Fur_Elise_fingered,31,B4,,P1
Fur_Elise_fingered,31,G3,,P1
Fur_Elise_fingered,31,E4,,P1
Fur_Elise_fingered,31,G3,,P1
Fur_Elise_fingered,31,E4,,P1
Fur_Elise_fingered,31,G3,,P1
Fur_Elise_fingered,31,F4,,P1
Fur_Elise_fingered,32,C5,2,P1
Fur_Elise_fingered,32,G5,5,P1
Fur_Elise_fingered,32,G4,1,P1
Fur_Elise_fingered,32,G5,5,P1
Fur_Elise_fingered,32,A4,1,P1
Fur_Elise_fingered,32,G5,,P1
Fur_Elise_fingered,32,B4,1,P1
Fur_Elise_fingered,32,G5,,P1
Fur_Elise_fingered,32,C5,1,P1
Fur_Elise_fingered,32,G5,,P1
Fur_Elise_fingered,32,D5,1,P1
Fur_Elise_fingered,32,G5,,P1
Fur_Elise_fingered,32,C4,,P1
Fur_Elise_fingered,32,E4,,P1
Fur_Elise_fingered,32,F4,,P1
Fur_Elise_fingered,32,G4,,P1
Fur_Elise_fingered,32,E4,,P1
Fur_Elise_fingered,32,G4,,P1
Fur_Elise_fingered,32,D4,,P1
Fur_Elise_fingered,32,F4,,P1
Fur_Elise_fingered,32,G4,,P1
Fur_Elise_fingered,33,E5,1,P1
Fur_Elise_fingered,33,G5,2,P1
Fur_Elise_fingered,33,C6,5,P1
Fur_Elise_fingered,33,B5,,P1
Fur_Elise_fingered,33,A5,,P1
Fur_Elise_fingered,33,G5,,P1
Fur_Elise_fingered,33,F5,1,P1
Fur_Elise_fingered,33,E5,2,P1
Fur_Elise_fingered,33,D5,1,P1
Fur_Elise_fingered,33,G5,4,P1
Fur_Elise_fingered,33,F5,,P1
Fur_Elise_fingered,33,D5,,P1
Fur_Elise_fingered,33,C4,,P1
Fur_Elise_fingered,33,E4,,P1
Fur_Elise_fingered,33,G4,,P1
Fur_Elise_fingered,33,F3,,P1
Fur_Elise_fingered,33,A3,,P1
Fur_Elise_fingered,33,G3,,P1
Fur_Elise_fingered,33,B3,,P1
Fur_Elise_fingered,34,C5,2,P1
Fur_Elise_fingered,34,G5,,P1
Fur_Elise_fingered,34,G4,,P1
Fur_Elise_fingered,34,G5,,P1
Fur_Elise_fingered,34,A4,,P1
Fur_Elise_fingered,34,G5,,P1
Fur_Elise_fingered,34,B4,,P1
Fur_Elise_fingered,34,G5,,P1
Fur_Elise_fingered,34,C5,,P1
Fur_Elise_fingered,34,G5,,P1
Fur_Elise_fingered,34,D5,,P1
Fur_Elise_fingered,34,G5,,P1
Fur_Elise_fingered,34,C4,,P1
Fur_Elise_fingered,34,F4,,P1
Fur_Elise_fingered,34,G4,,P1
Fur_Elise_fingered,34,E4,,P1
Fur_Elise_fingered,34,G4,,P1
Fur_Elise_fingered,34,D4,,P1
Fur_Elise_fingered,34,F4,,P1
Fur_Elise_fingered,34,G4,,P1
Fur_Elise_fingered,35,E5,,P1
Fur_Elise_fingered,35,G5,,P1
Fur_Elise_fingered,35,C6,,P1
Fur_Elise_fingered,35,B5,,P1
Fur_Elise_fingered,35,A5,,P1
Fur_Elise_fingered,35,G5,,P1
Fur_Elise_fingered,35,F5,1,P1
Fur_Elise_fingered,35,E5,2,P1
Fur_Elise_fingered,35,D5,1,P1
Fur_Elise_fingered,35,G5,4,P1
Fur_Elise_fingered,35,F5,,P1
Fur_Elise_fingered,35,D5,1,P1
Fur_Elise_fingered,35,C4,,P1
Fur_Elise_fingered,35,E4,,P1
Fur_Elise_fingered,35,G4,,P1
Fur_Elise_fingered,35,F3,,P1
Fur_Elise_fingered,35,A3,,P1
Fur_Elise_fingered,35,G3,,P1
Fur_Elise_fingered,35,B3,,P1
Fur_Elise_fingered,36,E5,2,P1
Fur_Elise_fingered,36,F5,4,P1
Fur_Elise_fingered,36,E5,,P1
Fur_Elise_fingered,36,D#5,,P1
Fur_Elise_fingered,36,E5,,P1
Fur_Elise_fingered,36,B4,,P1
Fur_Elise_fingered,36,E5,,P1
Fur_Elise_fingered,36,D#5,,P1
Fur_Elise_fingered,36,E5,,P1
Fur_Elise_fingered,36,B4,,P1
Fur_Elise_fingered,36,E5,,P1
Fur_Elise_fingered,36,D#5,,P1
Fur_Elise_fingered,36,G#3,,P1
Fur_Elise_fingered,36,B3,,P1
Fur_Elise_fingered,37,E5,,P1
Fur_Elise_fingered,37,B4,,P1
Fur_Elise_fingered,37,E5,3,P1
Fur_Elise_fingered,37,D#5,,P1
Fur_Elise_fingered,38,E5,,P1
Fur_Elise_fingered,38,B4,1,P1
Fur_Elise_fingered,38,E5,3,P1
Fur_Elise_fingered,38,D#5,3,P1
Fur_Elise_fingered,39,D#5,2,P1
Fur_Elise_fingered,39,E5,3,P1
Fur_Elise_fingered,39,D#5,3,P1
Fur_Elise_fingered,39,E5,2,P1
Fur_Elise_fingered,39,D#5,3,P1
Fur_Elise_fingered,39,E5,2,P1
Fur_Elise_fingered,40,E5,,P1
Fur_Elise_fingered,40,D#5,,P1
Fur_Elise_fingered,40,E5,,P1
Fur_Elise_fingered,40,B4,,P1
Fur_Elise_fingered,40,D5,4,P1
Fur_Elise_fingered,40,C5,,P1
Fur_Elise_fingered,41,A4,,P1
Fur_Elise_fingered,41,C4,,P1
Fur_Elise_fingered,41,E4,,P1
Fur_Elise_fingered,41,A4,,P1
Fur_Elise_fingered,41,A2,,P1
Fur_Elise_fingered,41,E3,,P1
Fur_Elise_fingered,41,A3,,P1
Fur_Elise_fingered,42,B4,,P1
Fur_Elise_fingered,42,E4,,P1
Fur_Elise_fingered,42,G#4,,P1
Fur_Elise_fingered,42,B4,,P1
Fur_Elise_fingered,42,E2,,P1
Fur_Elise_fingered,42,E3,,P1
Fur_Elise_fingered,42,G#3,,P1
Fur_Elise_fingered,43,C5,,P1
Fur_Elise_fingered,43,E4,,P1
Fur_Elise_fingered,43,E5,,P1
Fur_Elise_fingered,43,D#5,,P1
Fur_Elise_fingered,43,A2,,P1
Fur_Elise_fingered,43,E3,,P1
Fur_Elise_fingered,43,A3,,P1
Fur_Elise_fingered,44,E5,,P1
Fur_Elise_fingered,44,D#5,,P1
Fur_Elise_fingered,44,E5,,P1
Fur_Elise_fingered,44,B4,,P1
Fur_Elise_fingered,44,D5,,P1
Fur_Elise_fingered,44,C5,,P1
Fur_Elise_fingered,45,A4,,P1
Fur_Elise_fingered,45,C4,,P1
Fur_Elise_fingered,45,E4,,P1
Fur_Elise_fingered,45,A4,,P1
Fur_Elise_fingered,45,A2,,P1
Fur_Elise_fingered,45,E3,,P1
Fur_Elise_fingered,45,A3,,P1
Fur_Elise_fingered,46,B4,,P1
Fur_Elise_fingered,46,E4,,P1
Fur_Elise_fingered,46,C5,,P1
Fur_Elise_fingered,46,B4,,P1
Fur_Elise_fingered,46,E2,,P1
Fur_Elise_fingered,46,E3,,P1
Fur_Elise_fingered,46,G#3,,P1
Fur_Elise_fingered,47,A4,,P1
Fur_Elise_fingered,47,B4,,P1
Fur_Elise_fingered,47,C5,,P1
Fur_Elise_fingered,47,D5,,P1
Fur_Elise_fingered,47,A2,,P1
Fur_Elise_fingered,47,E3,,P1
Fur_Elise_fingered,47,A3,,P1
Fur_Elise_fingered,48,E5,,P1
Fur_Elise_fingered,48,G4,,P1
Fur_Elise_fingered,48,F5,,P1
Fur_Elise_fingered,48,E5,,P1
Fur_Elise_fingered,48,C3,,P1
Fur_Elise_fingered,48,G3,,P1
Fur_Elise_fingered,48,C4,,P1
Fur_Elise_fingered,49,D5,,P1
